id,gid,x,y,v_x,v_y,radius,time
6,6,-0.179757,-5.518812,-0.155173,0.968725,0.500000,4.200000
7,7,3.797862,-3.494042,-0.802902,0.395943,0.500000,4.200000
0,0,4.363160,0.138009,-0.746966,0.137792,0.500000,4.300000
1,1,3.961286,3.947680,-0.545045,-0.877949,0.500000,4.300000
2,2,0.482096,4.187464,0.521893,-1.338539,0.500000,4.300000
3,3,-2.712969,3.873624,0.857938,-0.999002,0.500000,4.300000
4,4,-4.999623,0.187639,1.370655,0.229588,0.500000,4.300000
5,5,-3.392248,-3.134230,0.849619,0.797782,0.500000,4.300000
6,6,-0.183296,-5.440291,-0.035386,0.785209,0.500000,4.300000
7,7,3.728553,-3.439704,-0.693097,0.543372,0.500000,4.300000
0,0,4.263735,0.141273,-0.994252,0.032634,0.500000,4.400000
1,1,3.889573,3.895974,-0.717130,-0.517067,0.500000,4.400000
2,2,0.545862,4.055158,0.637660,-1.323064,0.500000,4.400000
3,3,-2.635544,3.773276,0.774245,-1.003476,0.500000,4.400000
4,4,-4.855067,0.215218,1.445558,0.275789,0.500000,4.400000
5,5,-3.306905,-3.062921,0.853430,0.713090,0.500000,4.400000
6,6,-0.181602,-5.347886,0.016937,0.924051,0.500000,4.400000
7,7,3.639674,-3.351102,-0.888783,0.886019,0.500000,4.400000
0,0,4.112693,0.128201,-1.510422,-0.130717,0.500000,4.500000
1,1,3.796864,3.854787,-0.927096,-0.411867,0.500000,4.500000
2,2,0.568739,3.983490,0.228770,-0.716679,0.500000,4.500000
3,3,-2.547845,3.668351,0.876988,-1.049248,0.500000,4.500000
4,4,-4.706044,0.237396,1.490225,0.221775,0.500000,4.500000
5,5,-3.265248,-3.008356,0.416567,0.545658,0.500000,4.500000
6,6,-0.171312,-5.265375,0.102905,0.825117,0.500000,4.500000
7,7,3.525392,-3.252009,-1.142823,0.990938,0.500000,4.500000
0,0,4.034238,0.147062,-0.784552,0.188610,0.500000,4.600000
1,1,3.692760,3.838344,-1.041036,-0.164432,0.500000,4.600000
2,2,0.585001,3.904673,0.162625,-0.788173,0.500000,4.600000
3,3,-2.464555,3.569693,0.832906,-0.986585,0.500000,4.600000
4,4,-4.592265,0.234258,1.137792,-0.031380,0.500000,4.600000
5,5,-3.224762,-2.956510,0.404858,0.518454,0.500000,4.600000
6,6,-0.172080,-5.154871,-0.007685,1.105039,0.500000,4.600000
7,7,3.429584,-3.156813,-0.958085,0.951959,0.500000,4.600000
0,0,3.950927,0.164406,-0.833102,0.173438,0.500000,4.700000
1,1,3.648535,3.786879,-0.442253,-0.514650,0.500000,4.700000
2,2,0.574329,3.834941,-0.106728,-0.697319,0.500000,4.700000
3,3,-2.396089,3.473323,0.684657,-0.963692,0.500000,4.700000
4,4,-4.490892,0.213113,1.013736,-0.211448,0.500000,4.700000
5,5,-3.172260,-2.894888,0.525017,0.616225,0.500000,4.700000
6,6,-0.173048,-5.029895,-0.009680,1.249762,0.500000,4.700000
7,7,3.337561,-3.079768,-0.920229,0.770450,0.500000,4.700000
0,0,3.815650,0.186513,-1.352773,0.221070,0.500000,4.800000
1,1,3.596153,3.739392,-0.523823,-0.474870,0.500000,4.800000
2,2,0.558000,3.761283,-0.163284,-0.736573,0.500000,4.800000
3,3,-2.362935,3.339524,0.331540,-1.337994,0.500000,4.800000
4,4,-4.351736,0.196642,1.391558,-0.164709,0.500000,4.800000
5,5,-3.060211,-2.806105,1.120492,0.887830,0.500000,4.800000
6,6,-0.133675,-4.927517,0.393731,1.023774,0.500000,4.800000
7,7,3.227282,-2.993919,-1.102785,0.858491,0.500000,4.800000
0,0,3.721811,0.229134,-0.938392,0.426208,0.500000,4.900000
1,1,3.531152,3.685959,-0.650009,-0.534329,0.500000,4.900000
2,2,0.544566,3.680393,-0.134346,-0.808902,0.500000,4.900000
3,3,-2.320630,3.206831,0.423048,-1.326932,0.500000,4.900000
4,4,-4.269621,0.176630,0.821153,-0.200122,0.500000,4.900000
5,5,-2.995837,-2.774226,0.643744,0.318790,0.500000,4.900000
6,6,-0.114668,-4.815310,0.190073,1.122075,0.500000,4.900000
7,7,3.172295,-2.938863,-0.549869,0.550559,0.500000,4.900000
0,0,3.615418,0.255556,-1.063926,0.264222,0.500000,5.000000
1,1,3.466835,3.645409,-0.643166,-0.405501,0.500000,5.000000
2,2,0.516230,3.588254,-0.283359,-0.921396,0.500000,5.000000
3,3,-2.296526,3.084936,0.241047,-1.218949,0.500000,5.000000
4,4,-4.171600,0.171360,0.980210,-0.052697,0.500000,5.000000
5,5,-2.872622,-2.718004,1.232143,0.562215,0.500000,5.000000
6,6,-0.097235,-4.685182,0.174324,1.301274,0.500000,5.000000
7,7,3.109829,-2.858460,-0.624662,0.804032,0.500000,5.000000
0,0,3.504610,0.246317,-1.108083,-0.092393,0.500000,5.100000
1,1,3.397900,3.599571,-0.689350,-0.458374,0.500000,5.100000
2,2,0.491298,3.492472,-0.249319,-0.957811,0.500000,5.100000
3,3,-2.313764,2.964800,-0.172383,-1.201355,0.500000,5.100000
4,4,-4.085759,0.174775,0.858404,0.034150,0.500000,5.100000
5,5,-2.780164,-2.619437,0.924588,0.985674,0.500000,5.100000
6,6,-0.103506,-4.598301,-0.062705,0.868810,0.500000,5.100000
7,7,3.059387,-2.764867,-0.504421,0.935925,0.500000,5.100000
0,0,3.387040,0.241310,-1.175695,-0.050069,0.500000,5.200000
1,1,3.334457,3.539031,-0.634429,-0.605403,0.500000,5.200000
2,2,0.475599,3.376116,-0.156987,-1.163563,0.500000,5.200000
3,3,-2.300128,2.896032,0.136356,-0.687687,0.500000,5.200000
4,4,-3.994845,0.163229,0.909142,-0.115461,0.500000,5.200000
5,5,-2.671343,-2.561095,1.088202,0.583415,0.500000,5.200000
6,6,-0.116548,-4.520097,-0.130419,0.782038,0.500000,5.200000
7,7,2.988268,-2.699095,-0.711185,0.657723,0.500000,5.200000
0,0,3.258659,0.249143,-1.283811,0.078338,0.500000,5.300000
1,1,3.255066,3.469973,-0.793911,-0.690577,0.500000,5.300000
2,2,0.488359,3.272583,0.127602,-1.035327,0.500000,5.300000
3,3,-2.286918,2.818225,0.132102,-0.778065,0.500000,5.300000
4,4,-3.906764,0.162934,0.880811,-0.002954,0.500000,5.300000
5,5,-2.559627,-2.467442,1.117160,0.936539,0.500000,5.300000
6,6,-0.124462,-4.420710,-0.079146,0.993872,0.500000,5.300000
7,7,2.941662,-2.638032,-0.466061,0.610629,0.500000,5.300000
0,0,3.120508,0.274710,-1.381516,0.255662,0.500000,5.400000
1,1,3.212090,3.419508,-0.429755,-0.504655,0.500000,5.400000
2,2,0.487290,3.178689,-0.010689,-0.938940,0.500000,5.400000
3,3,-2.255743,2.742218,0.311753,-0.760071,0.500000,5.400000
4,4,-3.816854,0.177803,0.899102,0.148689,0.500000,5.400000
5,5,-2.432165,-2.384892,1.274625,0.825492,0.500000,5.400000
6,6,-0.113834,-4.311274,0.106289,1.094358,0.500000,5.400000
7,7,2.901872,-2.545170,-0.397902,0.928614,0.500000,5.400000
0,0,2.991475,0.311107,-1.290328,0.363972,0.500000,5.500000
1,1,3.164198,3.357027,-0.478920,-0.624813,0.500000,5.500000
2,2,0.510651,3.055727,0.233603,-1.229622,0.500000,5.500000
3,3,-2.230640,2.683471,0.251033,-0.587471,0.500000,5.500000
4,4,-3.724042,0.156412,0.928114,-0.213906,0.500000,5.500000
5,5,-2.344450,-2.306137,0.877155,0.787550,0.500000,5.500000
6,6,-0.100379,-4.217054,0.134548,0.942200,0.500000,5.500000
7,7,2.851809,-2.460616,-0.500630,0.845549,0.500000,5.500000
0,0,2.852289,0.300539,-1.391856,-0.105675,0.500000,5.600000
1,1,3.109743,3.285619,-0.544552,-0.714075,0.500000,5.600000
2,2,0.510090,2.934775,-0.005602,-1.209523,0.500000,5.600000
3,3,-2.199196,2.627298,0.314431,-0.561732,0.500000,5.600000
4,4,-3.644658,0.132643,0.793846,-0.237692,0.500000,5.600000
5,5,-2.243291,-2.258992,1.011586,0.471453,0.500000,5.600000
6,6,-0.110890,-4.104858,-0.105109,1.121964,0.500000,5.600000
7,7,2.803720,-2.401980,-0.480891,0.586357,0.500000,5.600000
0,0,2.728299,0.309953,-1.239904,0.094139,0.500000,5.700000
1,1,3.041865,3.211781,-0.678779,-0.738381,0.500000,5.700000
2,2,0.502005,2.819586,-0.080852,-1.151890,0.500000,5.700000
3,3,-2.155154,2.573497,0.440425,-0.538007,0.500000,5.700000
4,4,-3.568604,0.113945,0.760538,-0.186977,0.500000,5.700000
5,5,-2.139291,-2.185471,1.039998,0.735214,0.500000,5.700000
6,6,-0.117684,-4.023544,-0.067941,0.813138,0.500000,5.700000
7,7,2.751330,-2.348328,-0.523898,0.536521,0.500000,5.700000
0,0,2.596480,0.306177,-1.318187,-0.037762,0.500000,5.800000
1,1,2.964313,3.161223,-0.775523,-0.505577,0.500000,5.800000
2,2,0.489359,2.692914,-0.126459,-1.266715,0.500000,5.800000
3,3,-2.108452,2.519137,0.467023,-0.543600,0.500000,5.800000
4,4,-3.486836,0.103755,0.817682,-0.101902,0.500000,5.800000
5,5,-2.060664,-2.120049,0.786269,0.654218,0.500000,5.800000
6,6,-0.130173,-3.943165,-0.124893,0.803796,0.500000,5.800000
7,7,2.689079,-2.253851,-0.622508,0.944766,0.500000,5.800000
0,0,2.449641,0.275446,-1.468395,-0.307309,0.500000,5.900000
1,1,2.893347,3.083469,-0.709664,-0.777545,0.500000,5.900000
2,2,0.468706,2.551457,-0.206535,-1.414577,0.500000,5.900000
3,3,-2.068710,2.470836,0.397411,-0.483014,0.500000,5.900000
4,4,-3.403486,0.108499,0.833495,0.047437,0.500000,5.900000
5,5,-1.970852,-2.106354,0.898122,0.136947,0.500000,5.900000
6,6,-0.125284,-3.853828,0.048891,0.893364,0.500000,5.900000
7,7,2.598539,-2.173808,-0.905402,0.800430,0.500000,5.900000
0,0,2.316161,0.272249,-1.334797,-0.031977,0.500000,6.000000
1,1,2.821827,3.001473,-0.715197,-0.819959,0.500000,6.000000
2,2,0.462503,2.416206,-0.062025,-1.352508,0.500000,6.000000
3,3,-2.035422,2.407501,0.332886,-0.633345,0.500000,6.000000
4,4,-3.328813,0.107659,0.746736,-0.008398,0.500000,6.000000
5,5,-1.889354,-2.029533,0.814976,0.768216,0.500000,6.000000
6,6,-0.078689,-3.729055,0.465953,1.247730,0.500000,6.000000
7,7,2.523315,-2.118199,-0.752246,0.556091,0.500000,6.000000
0,0,2.160081,0.292497,-1.560798,0.202479,0.500000,6.100000
1,1,2.745546,2.929680,-0.762807,-0.717929,0.500000,6.100000
2,2,0.424424,2.257345,-0.380798,-1.588611,0.500000,6.100000
3,3,-1.992643,2.321886,0.427785,-0.856150,0.500000,6.100000
4,4,-3.241090,0.076896,0.877230,-0.307630,0.500000,6.100000
5,5,-1.825915,-1.970098,0.634392,0.594344,0.500000,6.100000
6,6,-0.053622,-3.646171,0.250661,0.828842,0.500000,6.100000
7,7,2.418643,-2.042423,-1.046721,0.757764,0.500000,6.100000
0,0,2.004777,0.317058,-1.553048,0.245619,0.500000,6.200000
1,1,2.662169,2.872138,-0.833772,-0.575421,0.500000,6.200000
2,2,0.395747,2.139358,-0.286762,-1.179864,0.500000,6.200000
3,3,-1.938847,2.242278,0.537960,-0.796077,0.500000,6.200000
4,4,-3.166171,0.046121,0.749185,-0.307744,0.500000,6.200000
5,5,-1.754863,-1.897177,0.710525,0.729208,0.500000,6.200000
6,6,-0.041806,-3.577645,0.118163,0.685261,0.500000,6.200000
7,7,2.337354,-1.984337,-0.812885,0.580852,0.500000,6.200000
0,0,1.888343,0.345990,-1.164336,0.289318,0.500000,6.300000
1,1,2.584337,2.807065,-0.778320,-0.650732,0.500000,6.300000
2,2,0.406784,1.973692,0.110370,-1.656659,0.500000,6.300000
3,3,-1.874647,2.167518,0.642002,-0.747603,0.500000,6.300000
4,4,-3.097500,0.044054,0.686713,-0.020673,0.500000,6.300000
5,5,-1.683674,-1.809055,0.711890,0.881227,0.500000,6.300000
6,6,-0.008823,-3.491011,0.329827,0.866335,0.500000,6.300000
7,7,2.263154,-1.925456,-0.741997,0.588818,0.500000,6.300000
0,0,1.839997,0.405673,-0.483456,0.596825,0.500000,6.400000
1,1,2.510223,2.747711,-0.741142,-0.593536,0.500000,6.400000
2,2,0.314542,1.849007,-0.922418,-1.246853,0.500000,6.400000
3,3,-1.808596,2.094164,0.660515,-0.733544,0.500000,6.400000
4,4,-3.030288,0.029871,0.672119,-0.141829,0.500000,6.400000
5,5,-1.599625,-1.755280,0.840486,0.537747,0.500000,6.400000
6,6,0.012815,-3.406133,0.216380,0.848788,0.500000,6.400000
7,7,2.201384,-1.847446,-0.617705,0.780094,0.500000,6.400000
0,0,1.793985,0.445858,-0.460126,0.401857,0.500000,6.500000
1,1,2.438110,2.693279,-0.721125,-0.544319,0.500000,6.500000
2,2,0.307301,1.748844,-0.072409,-1.001635,0.500000,6.500000
3,3,-1.741645,2.040153,0.669504,-0.540108,0.500000,6.500000
4,4,-2.971052,0.026593,0.592359,-0.032785,0.500000,6.500000
5,5,-1.516192,-1.664351,0.834334,0.909285,0.500000,6.500000
6,6,0.029049,-3.337804,0.162343,0.683291,0.500000,6.500000
7,7,2.085966,-1.793136,-1.154177,0.543099,0.500000,6.500000
0,0,1.735029,0.504616,-0.589558,0.587577,0.500000,6.600000
1,1,2.355200,2.623532,-0.829106,-0.697472,0.500000,6.600000
2,2,0.294473,1.655088,-0.128289,-0.937554,0.500000,6.600000
3,3,-1.678956,1.998430,0.626895,-0.417224,0.500000,6.600000
4,4,-2.918186,0.019076,0.528655,-0.075167,0.500000,6.600000
5,5,-1.421376,-1.603586,0.948155,0.607652,0.500000,6.600000
6,6,0.035882,-3.244264,0.068331,0.935399,0.500000,6.600000
7,7,1.993394,-1.719424,-0.925724,0.737121,0.500000,6.600000
0,0,1.677052,0.560932,-0.579770,0.563154,0.500000,6.700000
1,1,2.318021,2.592479,-0.371789,-0.310531,0.500000,6.700000
2,2,0.276691,1.542924,-0.177812,-1.121641,0.500000,6.700000
3,3,-1.605219,1.958140,0.737365,-0.402899,0.500000,6.700000
4,4,-2.848392,0.017252,0.697949,-0.018245,0.500000,6.700000
5,5,-1.357117,-1.526444,0.642595,0.771420,0.500000,6.700000
6,6,0.025911,-3.159487,-0.099705,0.847769,0.500000,6.700000
7,7,1.891784,-1.661823,-1.016094,0.576013,0.500000,6.700000
0,0,1.635767,0.612836,-0.412849,0.519047,0.500000,6.800000
1,1,2.282318,2.550437,-0.357027,-0.420414,0.500000,6.800000
2,2,0.258077,1.418110,-0.186145,-1.248141,0.500000,6.800000
3,3,-1.532414,1.942356,0.728053,-0.157847,0.500000,6.800000
4,4,-2.786309,0.043312,0.620821,0.260602,0.500000,6.800000
5,5,-1.268502,-1.449447,0.886147,0.769969,0.500000,6.800000
6,6,0.012919,-3.059930,-0.129921,0.995566,0.500000,6.800000
7,7,1.794790,-1.598957,-0.969943,0.628660,0.500000,6.800000
0,0,1.581195,0.656908,-0.545722,0.440717,0.500000,6.900000
1,1,2.265005,2.498065,-0.173131,-0.523727,0.500000,6.900000
2,2,0.260498,1.312734,0.024208,-1.053758,0.500000,6.900000
3,3,-1.461650,1.879563,0.707642,-0.627924,0.500000,6.900000
4,4,-2.728171,0.069662,0.581388,0.263497,0.500000,6.900000
5,5,-1.186617,-1.362875,0.818852,0.865724,0.500000,6.900000
6,6,-0.018621,-2.973256,-0.315401,0.866737,0.500000,6.900000
7,7,1.707437,-1.541215,-0.873530,0.577419,0.500000,6.900000
0,0,1.536032,0.694902,-0.451625,0.379945,0.500000,7.000000
1,1,2.245744,2.431203,-0.192612,-0.668619,0.500000,7.000000
2,2,0.266508,1.148959,0.060102,-1.637755,0.500000,7.000000
3,3,-1.359730,1.815173,1.019203,-0.643900,0.500000,7.000000
4,4,-2.682539,0.074223,0.456318,0.045616,0.500000,7.000000
5,5,-1.062064,-1.285982,1.245532,0.768931,0.500000,7.000000
6,6,-0.042316,-2.864170,-0.236951,1.090867,0.500000,7.000000
7,7,1.621020,-1.466806,-0.864167,0.744093,0.500000,7.000000
0,0,1.486748,0.733148,-0.492843,0.382458,0.500000,7.100000
1,1,2.233487,2.363186,-0.122570,-0.680171,0.500000,7.100000
2,2,0.208366,0.997786,-0.581420,-1.511732,0.500000,7.100000
3,3,-1.247273,1.767848,1.124563,-0.473254,0.500000,7.100000
4,4,-2.636041,0.082141,0.464976,0.079175,0.500000,7.100000
5,5,-0.964693,-1.211022,0.973706,0.749595,0.500000,7.100000
6,6,-0.052307,-2.750769,-0.099915,1.134005,0.500000,7.100000
7,7,1.560572,-1.433961,-0.604486,0.328446,0.500000,7.100000
0,0,1.400994,0.752135,-0.857545,0.189870,0.500000,7.200000
1,1,2.214492,2.323630,-0.189950,-0.395556,0.500000,7.200000
2,2,0.149973,0.860200,-0.583931,-1.375860,0.500000,7.200000
3,3,-1.185184,1.678503,0.620893,-0.893449,0.500000,7.200000
4,4,-2.597790,0.078358,0.382515,-0.037829,0.500000,7.200000
5,5,-0.862483,-1.135952,1.022102,0.750708,0.500000,7.200000
6,6,-0.071469,-2.644095,-0.191614,1.066738,0.500000,7.200000
7,7,1.519356,-1.413277,-0.412156,0.206848,0.500000,7.200000
0,0,1.310235,0.775744,-0.907582,0.236088,0.500000,7.300000
1,1,2.179977,2.295714,-0.345152,-0.279164,0.500000,7.300000
2,2,0.100976,0.728634,-0.489970,-1.315655,0.500000,7.300000
3,3,-1.142216,1.610950,0.429679,-0.675529,0.500000,7.300000
4,4,-2.556887,0.081091,0.409027,0.027328,0.500000,7.300000
5,5,-0.799492,-1.051989,0.629909,0.839625,0.500000,7.300000
6,6,-0.102750,-2.531232,-0.312814,1.128634,0.500000,7.300000
7,7,1.471813,-1.407311,-0.475435,0.059656,0.500000,7.300000
0,0,1.192043,0.800772,-1.181923,0.250282,0.500000,7.400000
1,1,2.139655,2.268652,-0.403218,-0.270620,0.500000,7.400000
2,2,0.071653,0.625139,-0.293228,-1.034953,0.500000,7.400000
3,3,-1.079665,1.552050,0.625516,-0.589000,0.500000,7.400000
4,4,-2.517402,0.084538,0.394848,0.034477,0.500000,7.400000
5,5,-0.745921,-0.955113,0.535712,0.968759,0.500000,7.400000
6,6,-0.081142,-2.428767,0.216081,1.024645,0.500000,7.400000
7,7,1.417223,-1.398698,-0.545891,0.086134,0.500000,7.400000
0,0,1.091203,0.831102,-1.008406,0.303297,0.500000,7.500000
1,1,2.096824,2.218466,-0.428313,-0.501857,0.500000,7.500000
2,2,0.061002,0.466006,-0.106511,-1.591329,0.500000,7.500000
3,3,-1.013855,1.507092,0.658091,-0.449583,0.500000,7.500000
4,4,-2.458074,0.092660,0.593285,0.081219,0.500000,7.500000
5,5,-0.699482,-0.849603,0.464384,1.055103,0.500000,7.500000
6,6,-0.069326,-2.313610,0.118154,1.151578,0.500000,7.500000
7,7,1.402059,-1.389267,-0.151644,0.094306,0.500000,7.500000
0,0,0.980487,0.828770,-1.107153,-0.023317,0.500000,7.600000
1,1,2.052859,2.151185,-0.439648,-0.672810,0.500000,7.600000
2,2,0.070141,0.287483,0.091393,-1.785226,0.500000,7.600000
3,3,-0.956974,1.464884,0.568817,-0.422083,0.500000,7.600000
4,4,-2.369110,0.107691,0.889643,0.150313,0.500000,7.600000
5,5,-0.758776,-0.764387,-0.592935,0.852161,0.500000,7.600000
6,6,-0.045365,-2.215370,0.239619,0.982397,0.500000,7.600000
7,7,1.392074,-1.384346,-0.099851,0.049205,0.500000,7.600000
0,0,0.906000,0.831862,-0.744871,0.030919,0.500000,7.700000
1,1,1.979778,2.087778,-0.730807,-0.634073,0.500000,7.700000
2,2,0.075672,0.131268,0.055307,-1.562148,0.500000,7.700000
3,3,-0.874948,1.395829,0.820258,-0.690547,0.500000,7.700000
4,4,-2.360155,0.066539,0.089541,-0.411523,0.500000,7.700000
5,5,-0.801510,-0.682426,-0.427342,0.819606,0.500000,7.700000
6,6,-0.032178,-2.118371,0.131867,0.969991,0.500000,7.700000
7,7,1.376905,-1.381415,-0.151686,0.029316,0.500000,7.700000
0,0,0.831524,0.841633,-0.744763,0.097709,0.500000,7.800000
1,1,1.932772,2.029260,-0.470061,-0.585178,0.500000,7.800000
2,2,0.053998,-0.005379,-0.216737,-1.366478,0.500000,7.800000
3,3,-0.762677,1.319102,1.122705,-0.767273,0.500000,7.800000
4,4,-2.345308,0.025805,0.148475,-0.407343,0.500000,7.800000
5,5,-0.861954,-0.616784,-0.604436,0.656421,0.500000,7.800000
6,6,0.000470,-1.998205,0.326477,1.201659,0.500000,7.800000
7,7,1.360004,-1.380954,-0.169016,0.004607,0.500000,7.800000
0,0,0.723248,0.833410,-1.082761,-0.082227,0.500000,7.900000
1,1,1.880454,1.968342,-0.523185,-0.609181,0.500000,7.900000
2,2,0.033818,-0.141829,-0.201805,-1.364495,0.500000,7.900000
3,3,-0.689308,1.243228,0.733695,-0.758737,0.500000,7.900000
4,4,-2.347946,-0.026782,-0.026379,-0.525864,0.500000,7.900000
5,5,-0.919235,-0.559745,-0.572816,0.570389,0.500000,7.900000
6,6,0.021026,-1.862589,0.205561,1.356159,0.500000,7.900000
7,7,1.341726,-1.383692,-0.182779,-0.027383,0.500000,7.900000
0,0,0.619713,0.861760,-1.035347,0.283492,0.500000,8.000000
1,1,1.809930,1.910051,-0.705235,-0.582911,0.500000,8.000000
2,2,0.016489,-0.240879,-0.173284,-0.990504,0.500000,8.000000
3,3,-0.717154,1.096323,-0.278465,-1.469049,0.500000,8.000000
4,4,-2.357161,-0.065209,-0.092154,-0.384279,0.500000,8.000000
5,5,-0.962575,-0.522967,-0.433397,0.367780,0.500000,8.000000
6,6,0.006731,-1.748052,-0.142950,1.145371,0.500000,8.000000
7,7,1.322688,-1.381223,-0.190379,0.024697,0.500000,8.000000
0,0,0.505082,0.867492,-1.146313,0.057323,0.500000,8.100000
1,1,1.734665,1.847539,-0.752652,-0.625117,0.500000,8.100000
2,2,0.007458,-0.330378,-0.090313,-0.894989,0.500000,8.100000
3,3,-0.773868,0.970876,-0.567138,-1.254470,0.500000,8.100000
4,4,-2.366993,-0.110905,-0.098320,-0.456957,0.500000,8.100000
5,5,-1.007804,-0.488024,-0.452286,0.349427,0.500000,8.100000
6,6,0.004095,-1.627492,-0.026356,1.205603,0.500000,8.100000
7,7,1.302839,-1.380940,-0.198494,0.002825,0.500000,8.100000
0,0,0.388657,0.847006,-1.164246,-0.204864,0.500000,8.200000
1,1,1.666518,1.783177,-0.681473,-0.643619,0.500000,8.200000
2,2,-0.000035,-0.442703,-0.074933,-1.123250,0.500000,8.200000
3,3,-0.845217,0.827636,-0.713484,-1.432398,0.500000,8.200000
4,4,-2.384606,-0.150350,-0.176128,-0.394447,0.500000,8.200000
5,5,-1.042484,-0.452703,-0.346801,0.353210,0.500000,8.200000
6,6,0.079131,-1.650596,0.750361,-0.231043,0.500000,8.200000
7,7,1.280239,-1.381554,-0.225998,-0.006134,0.500000,8.200000
0,0,0.273233,0.802141,-1.154242,-0.448647,0.500000,8.300000
1,1,1.589991,1.754610,-0.765271,-0.285675,0.500000,8.300000
2,2,0.021681,-0.580335,0.217157,-1.376320,0.500000,8.300000
3,3,-0.938762,0.734013,-0.935454,-0.936234,0.500000,8.300000
4,4,-2.402314,-0.183825,-0.177082,-0.334754,0.500000,8.300000
5,5,-1.072858,-0.424930,-0.303744,0.277735,0.500000,8.300000
6,6,0.172271,-1.686140,0.931397,-0.355442,0.500000,8.300000
7,7,1.262337,-1.317480,-0.179021,0.640740,0.500000,8.300000
0,0,0.162428,0.786740,-1.108048,-0.154011,0.500000,8.400000
1,1,1.533390,1.724667,-0.566005,-0.299426,0.500000,8.400000
2,2,0.006322,-0.691809,-0.153586,-1.114744,0.500000,8.400000
3,3,-0.863121,0.683975,0.756408,-0.500377,0.500000,8.400000
4,4,-2.415462,-0.216086,-0.131476,-0.322607,0.500000,8.400000
